recommender,similarity,neighbor_size,rec_size,N=3,N=4,N=5,N=6,N=7,N=8,N=9,N=10,Acumulado
Dominance,LCS-Puro,15,5,0.0178740157480315,0.0309749388753056,0.0273327560266323,0.0541383299927077,0.0615705656444494,0.0608673436323805,0.0395419241329784,0.0882396540052345,0.38053952805772
Dominance,LCS-Puro,15,7,0.0256233595800525,0.0491939960580809,0.0373375017433808,0.0651155431364339,0.0952406462127498,0.0795178170574695,0.0662334584613243,0.119688966133054,0.537951288382546
Dominance,LCS-Puro,15,10,0.028248031496063,0.0581653443773598,0.055473570122892,0.0999511285461035,0.137360161701236,0.128969316972313,0.0943184067881585,0.172414223177987,0.774900183182114
Dominance,LCS-Puro,15,0,0.038497375328084,0.0658176259501356,0.0481497895535966,0.0408594688461593,0.0495309364205332,0.083135829433707,0.0762516915493434,0.122265469061821,0.52450818614338
Dominance,LCS-Puro,20,2,0.0076246719160105,0.0138613238694011,0.00793030897947408,0.0160523719845754,0.0056201504495331,0.0203764671395413,0.0246990071435747,0.027934158187962,0.124098459670072
Dominance,LCS-Puro,20,5,0.0153740157480315,0.0290826721886799,0.0260663773589853,0.0376115957103121,0.0445724532655904,0.0479436529739759,0.0367159846766337,0.078888444009722,0.316255195931931
Dominance,LCS-Puro,20,7,0.0258727034120735,0.0511067415963941,0.0415777738224859,0.0595660219977644,0.0782648019631088,0.0681530050276309,0.0621034326584912,0.0988747389229442,0.485519219400893
Dominance,LCS-Puro,20,10,0.033746719160105,0.0638831021406117,0.0713904813132828,0.0850996787506667,0.120077476627954,0.0961525492622639,0.0910913866846611,0.168576552031188,0.730017945970733
Dominance,LCS-Puro,20,0,0.0233727034120735,0.0722166953578498,0.0690759221831331,0.0676146275039971,0.0773229941127848,0.0658047409745261,0.0985100657516271,0.0803693443357868,0.554287093631778
Dominance,LCS-Puro,25,2,0.0076246719160105,0.0104599633251834,0.0142450177958536,0.0160950413820835,0.00825172939690152,0.0107650132526541,0.0150521171105986,0.0220337657862721,0.104527319965557
Dominance,LCS-Puro,25,5,0.0153740157480315,0.0225563116444622,0.0323810861753648,0.0268928984142501,0.036759815872387,0.0235544177739737,0.0307550111396072,0.0790276068373614,0.267301163605438
Dominance,LCS-Puro,25,7,0.0231233595800525,0.0324840327328976,0.0440577252866504,0.039156372542131,0.064394440264899,0.0462005148727527,0.0458115023504777,0.0973088439441775,0.392536791574038
Dominance,LCS-Puro,25,10,0.030997375328084,0.0576331021406118,0.0700884812963619,0.0699383651885305,0.100428297073466,0.0884733544182606,0.0548935327091038,0.153150657938742,0.62560316609316
Dominance,LCS-Puro,25,0,0.028497375328084,0.0696226381750744,0.0612731491336491,0.0700962277371866,0.0533541218310009,0.0612760875529687,0.10786217921109,0.0966865299715694,0.548668308940623
Dominance,LCS-Puro,30,2,0.0101246719160105,0.0097799511002445,0.0132359460429377,0.0132275132275132,0.017919309417082,0.0141896707869007,0.0121536806109743,0.0259090404485585,5.10641511163421
Dominance,LCS-Puro,30,5,0.0101246719160105,0.0153499388753056,0.0287473425064383,0.0240253702596799,0.0432222676874392,0.0409665662563243,0.0345854581187143,0.0585781014755083,0.25559971709542
Dominance,LCS-Puro,30,7,0.020498687664042,0.0286790205079587,0.0416340670539285,0.0402935886944113,0.0573107042368374,0.0545496876655889,0.0518249373165354,0.0885310095117729,0.383321702651075
Dominance,LCS-Puro,30,10,0.0361220472440945,0.0479817415963941,0.0582671217332303,0.0603568840447488,0.0868821092303517,0.0895208988810586,0.0835161040228691,0.129444760593978,0.592091667346725
Dominance,LCS-Puro,30,0,0.0178740157480315,0.0357581021406117,0.0570500615764,0.0712611165112818,0.0799484552934901,0.0461691491542874,0.0754271627728003,0.0683547644468648,0.451842827643768
Dominance,LCS-Puro,40,2,0.0076246719160105,0.00340136054421769,0.00798660221091667,0.0242047263712394,0.00966758002018046,0.0149634328134992,0.00637752548006648,0.0166123372425893,0.0908382365987198
Dominance,LCS-Puro,40,5,0.0178740157480315,0.0201113238694011,0.0306770587918668,0.0449155610720451,0.0411992395400644,0.0482608279375522,0.0398775618709569,0.0737363199715804,0.316651908801498
Dominance,LCS-Puro,40,7,0.028248031496063,0.0297626844136187,0.0437647970226455,0.0757402231159526,0.0640288623945577,0.0900051441470339,0.0682005134201922,0.106426404229297,0.506176660239361
Dominance,LCS-Puro,40,10,0.028248031496063,0.0387340327328976,0.0627652167032266,0.0944807671435387,0.0900893926322864,0.114226359320678,0.0826860437045165,0.131708630433507,0.642938474166713
