recommender,similarity,neighbor_size,rec_size,N=3,N=4,N=5,N=6,N=7,N=8,N=9,N=10,Acumulado
Dominance,LCS-Puro,50,10,"0,004945129677208","0,012936982637588","0,021875567964967","0,035360478578781","0,041072703702081","0,053096840521947","0,056130203387193","0,062751733278247","0,288169639748012"
Dominance,LCS-Puro,50,0,"0,002249977979045","0,006391441386144","0,008655283623295","0,013019094964023","0,008112795387952","0,028918725648855","0,033116515620659","0,034981646075188","0,13544548068516"
Dominance,LCS-Puro,5,2,"8,38E-04","3,76E-04","3,01E-04","0,007552592547226","0,007233295274935","0,007783598462257","0,011929171201791","0,016850580529307","0,052864305600374"
Dominance,LCS-Puro,5,5,"0,003399627258019","0,003467769170308","0,002803109394317","0,020824379380434","0,020193712200679","0,02989545387814","0,043098452053483","0,031480007930195","0,155162511265575"
Dominance,LCS-Puro,5,7,"0,009237412460485","0,004098912111545","0,004342948519769","0,033066210334021","0,025455973385482","0,037695862634873","0,06752805184419","0,0387135189551","0,220138890245465"
Dominance,LCS-Puro,5,10,"0,01231745851731","0,004884497572845","0,00485295695788","0,041273817884456","0,033655521308961","0,060025612356054","0,074423641362818","0,070664077349212","0,302097583309535"
Dominance,LCS-Puro,5,0,"0,002880995581817","0,001786720573359","0,001454236202603","0,015843590009872","0,022027375047567","0,016469377675385","0,033693441961558","0,032106589992811","0,126262327044972"
Dominance,LCS-Puro,60,2,"0,00126121654665","0,002040816326531","8,58E-04","0,005791184422915","0,007807566946315","0,00856782880442","0,00841972035421","0,004569326413297","0,039315250905696"
Dominance,LCS-Puro,60,5,"0,001990762001195","0,002363971986636","0,008647377939916","0,014521082970047","0,009946993644823","0,009931619558141","0,019358481133572","0,03759970691507","0,1043599961494"
Dominance,LCS-Puro,60,7,"0,00204131461224","0,003090636316273","0,008873000155639","0,015311314669136","0,012521785444143","0,015268388984028","0,024364500103506","0,046646334830483","0,128117275115449"
Dominance,LCS-Puro,60,10,"0,002456271750358","0,004752672496601","0,009493913519887","0,028698637189792","0,034751856337291","0,041769022019939","0,058403797856928","0,051367821251404","0,231693992422201"
