recommender,similarity,neighbor_size,rec_size,Temporal-9-1-2,Temporal-9-2-3,Temporal-9-3-4,Temporal-9-4-5,Temporal-9-5-6,Temporal-9-6-7,Temporal-9-7-8,Temporal-9-8-9,accum
Dominance,LCS-Ponderado,20,0,0.0012447589098532495,0.010999876405883081,6.32211158526948E-4,0.013408662900188323,0.008040371703328818,0.00120272836079466,5.601658272278822E-4,0.001136241286335095,0.03722501655213806
Dominance,LCS-Ponderado,25,2,5.989817310572027E-4,2.4718823384006923E-4,0.0045045045045045045,0.002589453860640301,0.0,5.210594876248371E-4,0.0,0.0,0.008461187817666915
Dominance,LCS-Ponderado,25,5,9.391486396203377E-4,0.01099987640588308,0.004904904904904904,0.008465160075329567,0.007893093114088673,5.210594876248371E-4,1.65555082541034E-4,0.002458396304550151,0.03634719401454258
Dominance,LCS-Ponderado,25,7,0.0014419219978692843,0.01279199110122358,0.005314405314405314,0.012231638418079097,0.007893093114088673,8.751178004138353E-4,6.269342067195037E-4,0.002458396304550151,0.04363349825734944
Dominance,LCS-Ponderado,25,10,0.004121071692767609,0.020165262990624502,0.007724710356289305,0.012231638418079097,0.021917286290135583,0.0016349962198667226,0.004227757251986993,0.0039978199828106025,0.07602054320256041
Dominance,LCS-Ponderado,25,0,0.0012495390899986151,0.007415647015202077,0.005272257903836851,0.006355932203389831,0.007893093114088673,6.188454504498736E-4,0.004982647390584569,0.0014607031492584964,0.03524866531680899
Dominance,LCS-Ponderado,30,2,1.4974543276430067E-4,2.4718823384006923E-4,0.0,7.062146892655367E-4,0.0,5.776963884536238E-4,0.0,0.0,0.0016808447443235305
Dominance,LCS-Ponderado,30,5,0.005249729306333079,0.007415647015202077,5.219505219505221E-4,0.006355932203389831,9.098528906249842E-4,0.018814778455322922,1.1431184270690443E-4,7.513853667699821E-4,0.0401335876023003
Dominance,LCS-Ponderado,30,7,0.005700575770569684,0.007415647015202077,7.22150722150722E-4,0.01034839924670433,9.098528906249842E-4,0.020122253400008616,0.029086451287387856,7.513853667699821E-4,0.07505671569941826
Dominance,LCS-Ponderado,30,10,0.007436928502011585,0.017377529020094835,0.008046460678039626,0.010574387947269302,0.021917286290135583,0.03861313948274964,0.02943351856885942,0.001136241286335095,0.1345354917754951
Dominance,LCS-Ponderado,30,0,0.0010904848853722866,2.4718823384006923E-4,7.698607698607698E-4,0.006101694915254237,0.007534978230834123,0.020439449815095663,0.02941793223408983,3.8485591956511283E-4,0.0659864450039121
Dominance,LCS-Ponderado,40,2,4.307745326096321E-5,2.4718823384006923E-4,0.0014478764478764478,0.0,0.005013608365563673,0.0,0.0,0.0,0.006751750500541154
Dominance,LCS-Ponderado,40,5,0.004529824982461322,6.952169076751947E-4,0.0019698269698269696,2.2598870056497175E-4,0.005565346372934109,0.0,0.0,0.011834319526627219,0.024820523460089783
Dominance,LCS-Ponderado,40,7,0.004765725321747549,9.424051415152639E-4,0.014713089713089713,3.971922615990413E-4,0.0062636703952804774,0.0,0.0,0.012585704893397201,0.039667787726629246
Dominance,LCS-Ponderado,40,10,0.006762331091938224,0.010107791726256688,0.01941779441779442,0.0027176119549000904,0.02822133600186915,0.005273786474071385,0.0,0.012585704893397201,0.08508635656022716
Dominance,LCS-Ponderado,40,0,0.0024820818307507374,2.4718823384006923E-4,0.009901134901134902,0.0,0.01972210929827429,8.435347592091686E-4,2.2862368541380886E-4,0.013337090260167182,0.04676176296879016
Dominance,LCS-Ponderado,50,2,0.002021563342318059,2.4718823384006923E-4,0.0015015015015015015,0.0,3.5811488325454804E-4,0.0,0.0,0.0,0.004128367960914178
Dominance,LCS-Ponderado,50,5,0.00331962147400267,2.4718823384006923E-4,0.01087158587158587,2.2598870056497175E-4,9.098528906249842E-4,0.0,0.0,0.0,0.015574237170618566
Dominance,LCS-Ponderado,50,7,0.004918516256098912,2.4718823384006923E-4,0.01087158587158587,2.2598870056497175E-4,0.002280739311304944,1.7204794402706885E-4,0.0,7.513853667699821E-4,0.01946745168419182
Dominance,LCS-Ponderado,50,10,0.0059012206586146355,0.009924607588678778,0.015376090376090374,0.004705243541539531,0.016572021629091094,9.050837412018999E-4,0.0011368115667817669,7.513853667699821E-4,0.05527246446876807
Dominance,LCS-Ponderado,50,0,6.839578713579353E-4,2.4718823384006923E-4,0.006006006006006006,2.897291032884253E-4,9.565635275712296E-4,0.0015086366669137816,0.001623900589042201,0.0018206645425580337,0.013136646540577682
Dominance,LCS-Ponderado,5,2,0.0035573899371069183,0.014336917562724014,8.19000819000819E-4,2.7559597629874606E-4,0.0,0.020842379504993486,0.0,0.0,0.03983128380012398
Dominance,LCS-Ponderado,5,5,0.005666718351890606,0.022230461830016892,0.008487383487383485,0.011575031004547334,0.005562495488989033,0.0430482620302217,2.633262529905489E-4,0.0,0.0968336784460396
Dominance,LCS-Ponderado,5,7,0.006912134589103398,0.02249026704105991,0.01149038649038649,0.022874466032795922,0.007331010201962992,0.06134198099791978,4.0955256954963487E-4,0.0,0.13284979792277812
Dominance,LCS-Ponderado,5,10,0.010342666321521922,0.02249026704105991,0.0182248208563998,0.022874466032795922,0.008366815649514345,0.06134198099791978,0.0024671657382739146,0.0,0.1461081826374856
Dominance,LCS-Ponderado,5,0,0.004190271962521594,0.0146772026638545,0.00948848007671537,0.023159366317696207,0.005872174174600439,0.0213719551981444,0.0016793498540399218,0.0,0.08043880024757243
Dominance,LCS-Ponderado,60,2,5.025355201242633E-4,2.4718823384006923E-4,0.005791505791505791,0.0,3.5811488325454804E-4,0.0,0.0,0.0,0.006899344428724672
Dominance,LCS-Ponderado,60,5,9.517718184171653E-4,2.4718823384006923E-4,0.015000715000714999,2.2598870056497175E-4,9.098528906249842E-4,0.0,1.65555082541034E-4,6.311637080867851E-4,0.018132235434790006
Dominance,LCS-Ponderado,60,7,9.841909327269625E-4,0.0020393029291805712,0.015158767790346736,0.0037234328759752485,0.0016449308088843197,1.3311738734941096E-4,1.65555082541034E-4,6.311637080867851E-4,0.02448046151509107
Dominance,LCS-Ponderado,60,10,0.0011386159102651475,0.0032300768131277484,0.019212821844400794,0.004967715899919289,0.00377872822352437,6.275059149335261E-4,0.030108951011462715,6.311637080867851E-4,0.06369557932572038
Dominance,LCS-Ponderado,60,0,6.392596109090595E-4,2.4718823384006923E-4,0.0045045045045045045,0.002066182405165456,0.0020509522908482075,0.0,0.029201195106826765,6.311637080867851E-4,0.039340445860180845
Dominance,LCS-Ponderado,8,2,0.00701599893816875,0.0,0.003003003003003003,0.0021588351476735106,0.007040952952583222,0.0182370820668693,0.007681755829903978,0.004303388918773535,0.0494410168569753
Dominance,LCS-Ponderado,8,5,0.007340358174447916,0.007646356033452807,0.0046215046215046214,0.0028650498369390473,0.013118238586250669,0.020821882656604444,0.0077988557663354425,0.004303388918773535,0.06851563459430848
Dominance,LCS-Ponderado,8,7,0.00947987168640909,0.01490791168210523,0.005031005031005031,0.0028650498369390473,0.021682467046641382,0.021068273845611427,0.0077988557663354425,0.0050547742855435165,0.08788820918059016
Dominance,LCS-Ponderado,8,10,0.012624525774459406,0.017739816239441146,0.011119236119236119,0.0028650498369390473,0.03340520085297534,0.023632863511264923,0.0077988557663354425,0.0050547742855435165,0.11424032238619494
Dominance,LCS-Ponderado,8,0,0.007350906135522691,0.0,0.003246489732976219,0.0021588351476735106,0.017075999276189177,0.018635677614211515,0.006118842201525762,0.0,0.05458675010809887
Dominance,LCS-Puro,10,2,0.0044908534523568,0.0,1.386001386001386E-4,7.062146892655367E-4,9.321344013522164E-4,0.0,0.0,0.0,0.006267802681574692
Dominance,LCS-Puro,10,5,0.0045513498353099025,0.008442851453604142,4.968531284320757E-4,7.062146892655367E-4,0.006267920065055103,3.0516533137647984E-4,0.0,0.0,0.02077035450304324
Dominance,LCS-Puro,10,7,0.004999164317084452,0.016290051348816042,0.0011065537381326855,8.945386064030132E-4,0.006733469413286015,6.004495017959823E-4,0.001600365797896662,0.0,0.03222459272341486
Dominance,LCS-Puro,10,10,0.0075379732536279605,0.017139470052698356,0.004469917101496049,0.001120527306967985,0.01174707777884969,0.0017533809270613141,0.0017146776406035662,0.0,0.04548302406130492
Dominance,LCS-Puro,10,0,0.003583943612634528,0.014814814814814814,5.390005390005391E-4,3.595274781715459E-4,0.006872325645201778,4.0295129420151626E-4,8.596896454841646E-4,5.635390250774866E-4,0.027995792054586372
Dominance,LCS-Puro,15,2,2.979813349563806E-4,0.0,0.0,0.0,9.321344013522164E-4,0.0,0.0,0.0,0.001230115736308597
Dominance,LCS-Puro,15,5,6.852994337778269E-4,0.007168458781362007,4.095004095004095E-4,0.0,0.005587627883661341,2.2868484485585552E-4,0.0,5.635390250774866E-4,0.014643110378234927
Dominance,LCS-Puro,15,7,8.987374940527352E-4,0.014848950332821298,4.095004095004095E-4,0.0,0.005587627883661341,5.896210694031894E-4,4.2362624061970463E-4,5.635390250774866E-4,0.023321602455136165
Dominance,LCS-Puro,15,10,0.002877890416601884,0.015493555928664705,4.095004095004095E-4,9.322033898305085E-4,0.010243121365970465,0.001099697435238875,4.2362624061970463E-4,5.635390250774866E-4,0.03204313421150404
Dominance,LCS-Puro,15,0,0.0010813615500164498,0.007168458781362007,4.095004095004095E-4,3.4240712206813905E-4,0.0055565567369496,0.0014772372375207229,0.0019516656071910513,0.0,0.01798718744460838
Dominance,LCS-Puro,20,2,7.861635220125787E-4,0.00409626216077829,0.013513513513513514,0.0,0.0018050394292851769,0.0,0.0,0.0,0.02020097862558956
Dominance,LCS-Puro,20,5,0.0023584905660377358,0.00409626216077829,0.013513513513513514,0.0,0.001862752158404712,2.5570428378335005E-4,0.0,0.0,0.0220867226825176
Dominance,LCS-Puro,20,7,0.0032460945425035505,0.00409626216077829,0.013513513513513514,0.002824858757062147,0.001862752158404712,0.0023638235874151653,3.470672814715653E-4,0.0,0.028254372001148942
Dominance,LCS-Puro,20,10,0.004910911412647834,0.00552995391705069,0.015765765765765768,0.002824858757062147,0.001862752158404712,0.003257434680387062,7.7069352209127E-4,0.0018206645425580337,0.03674303475596751
Dominance,LCS-Puro,20,0,0.001768867924528302,0.004983785628946919,0.013513513513513514,1.931527355256169E-4,0.0019006279436643864,0.0021051450459708436,0.005363625964619886,0.0,0.02982871875676947
Dominance,LCS-Puro,25,2,4.349031471672981E-4,0.0,0.0,7.062146892655367E-4,4.505316273202379E-4,0.0,0.0,0.0,0.0015916494637530727
Dominance,LCS-Puro,25,5,0.0012210666691798767,0.0,0.0,0.006355932203389831,5.082443564397725E-4,0.0,0.0013717421124828533,0.0,0.009456985341492334
Dominance,LCS-Puro,25,7,0.0020072301911924556,0.0,0.0,0.006355932203389831,5.659570855593071E-4,6.695021540220374E-4,0.0013717421124828533,0.0,0.010970363746646485
Dominance,LCS-Puro,25,10,0.0020072301911924556,0.0,0.0045045045045045045,0.006355932203389831,5.659570855593071E-4,0.0011983183477205898,0.0013717421124828533,0.0,0.016003684444849543
Dominance,LCS-Puro,25,0,6.314440276704428E-4,0.0,0.0,0.00767709691438505,0.001016488712879545,0.0011797699168713417,0.0019988251279893735,0.0019669599156778646,0.014470584615473616
Dominance,LCS-Puro,30,2,2.576723249405776E-4,0.0,0.0,7.062146892655367E-4,0.0,5.6636900828786644E-5,0.0,0.0,0.0010205239150349009
Dominance,LCS-Puro,30,5,0.0010971350687845175,1.667083437526048E-4,0.0,0.006355932203389831,4.505316273202379E-4,5.6636900828786644E-5,1.4622631655908586E-4,0.0,0.008273170460635063
Dominance,LCS-Puro,30,7,0.0018832985907970962,1.667083437526048E-4,0.0,0.006557707828894269,4.505316273202379E-4,1.897542881781976E-4,0.029376436919318703,0.0,0.038624437598261105
Dominance,LCS-Puro,30,10,0.0028622849988349385,1.667083437526048E-4,0.0045045045045045045,0.006557707828894269,5.517380073704363E-4,1.897542881781976E-4,0.031656932581476116,0.0,0.046489630553011065
Dominance,LCS-Puro,30,0,0.002018791325864813,1.667083437526048E-4,1.58052789631737E-4,9.079903147699757E-4,4.505316273202379E-4,6.696775004642317E-4,0.03129480740929155,0.0024518282506448188,0.03811838756173997
Dominance,LCS-Puro,40,2,0.0,2.7570995312930797E-4,0.0,0.0,0.004655493482309125,0.0,0.0,0.0,0.004931203435438433
Dominance,LCS-Puro,40,5,0.0015711304481012415,2.7570995312930797E-4,0.0031638781638781634,0.0,0.00665785627039907,1.3311738734941096E-4,0.0,0.0,0.011801692222857194
Dominance,LCS-Puro,40,7,0.001884347890185329,2.7570995312930797E-4,0.012172887172887174,0.0,0.007275215188705281,0.0021594598392237776,1.4622631655908586E-4,0.0,0.023913846360689956
Dominance,LCS-Puro,40,10,0.0019167670044951263,2.7570995312930797E-4,0.016677391677391677,0.002320419693301049,0.021241695635632656,0.004764757277347964,1.4622631655908586E-4,0.0,0.047342967557856865
Dominance,LCS-Puro,40,0,3.8286254530156175E-4,1.32749236691889E-4,2.4348672997321646E-4,0.0014124293785310734,0.005106025109629363,3.87263455949946E-4,6.506823915958836E-4,0.0022446689113355778,0.010560167759008511
Dominance,LCS-Puro,50,2,0.0,2.7570995312930797E-4,0.0045045045045045045,0.0,0.0,0.0,0.0,0.0,0.004780214457633812
Dominance,LCS-Puro,50,5,0.001694619147449336,4.8052306116822246E-4,0.013513513513513514,2.0177562550443906E-4,0.002002362788089946,0.0,3.3890099249576374E-4,0.0,0.018231695128221218
Dominance,LCS-Puro,50,7,0.002052162009515331,0.0011973689393044234,0.013513513513513514,2.0177562550443906E-4,0.002002362788089946,0.009290588977461718,0.006214529707630652,0.0,0.03447230156102002
Dominance,LCS-Puro,50,10,0.003203953875079502,0.0035868551997584254,0.013674388674388676,0.002522195318805488,0.01616836438425914,0.010613689910711986,0.006360756024189738,0.0,0.056130203387192955
Dominance,LCS-Puro,50,0,0.0,4.8052306116822246E-4,0.013513513513513514,2.0177562550443906E-4,1.7313818735860382E-4,0.00911854103343465,0.006492448455223412,0.00313657574445567,0.03311651562065851
Dominance,LCS-Puro,5,2,0.003459119496855346,1.667083437526048E-4,6.127585074953496E-4,2.7559597629874606E-4,4.505316273202379E-4,0.0026610683312950395,0.0,0.004303388918773535,0.011929171201790859
Dominance,LCS-Puro,5,5,0.004385984060830869,6.446055958434052E-4,0.012824970719707562,0.011575031004547334,0.0059394585239938204,0.003425013229786454,0.0,0.004303388918773535,0.04309845205348298
Dominance,LCS-Puro,5,7,0.007632078603334418,0.001783181578130315,0.013234471129207972,0.011575031004547334,0.0059394585239938204,0.021718732197484544,1.5827793605571386E-4,0.0054868208714362555,0.06752805184419036
